Continent,Region/Country,Variable,Year,Quantity
Africa,Ethiopia,Imports,1998.0,2.0
Africa,Ethiopia,Production,1998.0,15.0
Africa,Ethiopia,Consumption,1999.0,19.0
Africa,Ethiopia,Exports,1999.0,0.0
Africa,Ethiopia,Imports,1999.0,1.0
Africa,Ethiopia,Production,1999.0,18.0
Africa,Ethiopia,Consumption,2000.0,24.0
Africa,Ethiopia,Exports,2000.0,0.0
Africa,Ethiopia,Imports,2000.0,1.0
Africa,Ethiopia,Production,2000.0,23.0
Africa,Ethiopia,Consumption,2001.0,25.0
Africa,Ethiopia,Exports,2001.0,0.0
Africa,Ethiopia,Imports,2001.0,0.0
Africa,Ethiopia,Production,2001.0,25.0
Africa,Ethiopia,Consumption,2002.0,29.0
Africa,Ethiopia,Exports,2002.0,0.0
Africa,Ethiopia,Imports,2002.0,3.0
Africa,Ethiopia,Production,2002.0,26.0
Africa,Ethiopia,Consumption,2003.0,28.0
Africa,Ethiopia,Exports,2003.0,0.0
Africa,Ethiopia,Imports,2003.0,2.0
Africa,Ethiopia,Production,2003.0,26.0
Africa,Ethiopia,Consumption,2004.0,19.0
Africa,Ethiopia,Exports,2004.0,0.0
Africa,Ethiopia,Imports,2004.0,2.0
Africa,Ethiopia,Production,2004.0,28.0
Africa,Ethiopia,Consumption,2005.0,36.0
Africa,Ethiopia,Exports,2005.0,0.0
Africa,Ethiopia,Imports,2005.0,4.0
Africa,Ethiopia,Production,2005.0,32.0
Africa,Ethiopia,Consumption,2006.0,31.0
Africa,Ethiopia,Exports,2006.0,0.0
Africa,Ethiopia,Imports,2006.0,5.0
Africa,Ethiopia,Production,2006.0,26.0
Africa,Ethiopia,Consumption,2007.0,36.0
Africa,Ethiopia,Exports,2007.0,0.0
Africa,Ethiopia,Imports,2007.0,6.0
Africa,Ethiopia,Production,2007.0,30.0
Africa,Ethiopia,Consumption,2008.0,18.0
Africa,Ethiopia,Exports,2008.0,0.0
Africa,Ethiopia,Imports,2008.0,4.0
Africa,Ethiopia,Production,2008.0,14.0
Africa,Ethiopia,Consumption,2009.0,21.0
Africa,Ethiopia,Exports,2009.0,0.0
Africa,Ethiopia,Imports,2009.0,5.0
Africa,Ethiopia,Production,2009.0,16.0
Africa,Ethiopia,Consumption,2010.0,19.0
Africa,Ethiopia,Exports,2010.0,0.0
Africa,Ethiopia,Imports,2010.0,7.0
Africa,Ethiopia,Production,2010.0,9.0
Africa,Ethiopia,Consumption,2011.0,18.0
Africa,Ethiopia,Exports,2011.0,1.0
Africa,Ethiopia,Imports,2011.0,7.0
Africa,Ethiopia,Production,2011.0,9.0
Africa,Ethiopia,Consumption,2012.0,18.0
Africa,Ethiopia,Exports,2012.0,2.0
Africa,Ethiopia,Imports,2012.0,2.0
Africa,Ethiopia,Production,2012.0,9.0
Africa,Ethiopia,Consumption,2013.0,18.0
Africa,Ethiopia,Exports,2013.0,0.0
Africa,Ethiopia,Imports,2013.0,22.0
Africa,Ethiopia,Production,2013.0,9.0
Africa,Ethiopia,Consumption,2014.0,29.0
Africa,Ethiopia,Exports,2014.0,1.0
Africa,Ethiopia,Imports,2014.0,13.0
Africa,Ethiopia,Production,2014.0,9.0
Africa,Ethiopia,Consumption,2015.0,24.0
Africa,Ethiopia,Exports,2015.0,1.0
Africa,Ethiopia,Imports,2015.0,19.0
Africa,Ethiopia,Production,2015.0,8.0
Africa,Ethiopia,Consumption,2016.0,20.0
Africa,Ethiopia,Exports,2016.0,1.0
Africa,Ethiopia,Imports,2016.0,6.0
Africa,Ethiopia,Production,2016.0,8.0
Africa,Ethiopia,Consumption,2017.0,13.0
Africa,Ethiopia,Exports,2017.0,0.0
Africa,Ethiopia,Imports,2017.0,5.0
Africa,Ethiopia,Production,2017.0,8.0
Africa,Ethiopia,Consumption,2018.0,10.0
Africa,Ethiopia,Exports,2018.0,1.0
Africa,Ethiopia,Imports,2018.0,2.0
Africa,Ethiopia,Production,2018.0,8.0
Africa,Ethiopia,Consumption,2019.0,8.0
Africa,Ethiopia,Exports,2019.0,1.0
Africa,Ethiopia,Imports,2019.0,2.0
Africa,Ethiopia,Production,2019.0,8.0
Africa,Ethiopia,Consumption,2020.0,8.0
Africa,Ethiopia,Exports,2020.0,1.0
Africa,Ethiopia,Imports,2020.0,3.0
Africa,Ethiopia,Production,2020.0,3.0
Africa,Ethiopia,Consumption,2021.0,8.0
Africa,Ethiopia,Exports,2021.0,1.0
Africa,Ethiopia,Imports,2021.0,2.0
Africa,Ethiopia,Production,2021.0,0.0
Africa,Ethiopia,Consumption,2022.0,8.0
Africa,Ethiopia,Exports,2022.0,1.0
Africa,Ethiopia,Imports,2022.0,2.0
Africa,Ethiopia,Production,2022.0,5.0
Europe,Faroe Islands,Consumption,1995.0,2.0
Europe,Faroe Islands,Imports,1995.0,2.0
Europe,Faroe Islands,Production,1995.0,0.0
Europe,Faroe Islands,Consumption,1996.0,2.0
Europe,Faroe Islands,Imports,1996.0,2.0
Europe,Faroe Islands,Production,1996.0,0.0
Europe,Faroe Islands,Consumption,1997.0,2.0
Europe,Faroe Islands,Imports,1997.0,2.0
Europe,Faroe Islands,Production,1997.0,0.0
Europe,Faroe Islands,Consumption,1998.0,2.0
Europe,Faroe Islands,Imports,1998.0,2.0
Europe,Faroe Islands,Production,1998.0,0.0
Europe,Faroe Islands,Consumption,1999.0,2.0
Europe,Faroe Islands,Imports,1999.0,2.0
Europe,Faroe Islands,Production,1999.0,0.0
Europe,Faroe Islands,Consumption,2000.0,2.0
Europe,Faroe Islands,Imports,2000.0,2.0
Europe,Faroe Islands,Production,2000.0,0.0
Europe,Faroe Islands,Consumption,2001.0,2.0
Europe,Faroe Islands,Imports,2001.0,2.0
Europe,Faroe Islands,Production,2001.0,0.0
Europe,Faroe Islands,Consumption,2002.0,2.0
Europe,Faroe Islands,Imports,2002.0,2.0
Europe,Faroe Islands,Production,2002.0,0.0
Europe,Faroe Islands,Consumption,2003.0,2.0
Europe,Faroe Islands,Imports,2003.0,3.0
Europe,Faroe Islands,Production,2003.0,0.0
Europe,Faroe Islands,Consumption,2004.0,3.0
Europe,Faroe Islands,Imports,2004.0,3.0
Europe,Faroe Islands,Production,2004.0,0.0
Europe,Faroe Islands,Consumption,2005.0,3.0
Europe,Faroe Islands,Imports,2005.0,3.0
Europe,Faroe Islands,Production,2005.0,0.0
Europe,Faroe Islands,Consumption,2006.0,2.0
Europe,Faroe Islands,Imports,2006.0,2.0
Europe,Faroe Islands,Production,2006.0,0.0
Europe,Faroe Islands,Consumption,2007.0,3.0
Europe,Faroe Islands,Imports,2007.0,3.0
Europe,Faroe Islands,Production,2007.0,0.0
Europe,Faroe Islands,Consumption,2008.0,4.0
Europe,Faroe Islands,Imports,2008.0,4.0
Europe,Faroe Islands,Production,2008.0,0.0
Europe,Faroe Islands,Consumption,2009.0,5.0
Europe,Faroe Islands,Imports,2009.0,5.0
Europe,Faroe Islands,Production,2009.0,0.0
Europe,Faroe Islands,Consumption,2010.0,4.0
Europe,Faroe Islands,Imports,2010.0,4.0
Europe,Faroe Islands,Production,2010.0,0.0
Europe,Faroe Islands,Consumption,2011.0,4.0
Europe,Faroe Islands,Imports,2011.0,4.0
Europe,Faroe Islands,Production,2011.0,0.0
Europe,Faroe Islands,Consumption,2012.0,4.0
Europe,Faroe Islands,Imports,2012.0,4.0
Europe,Faroe Islands,Production,2012.0,0.0
Europe,Faroe Islands,Consumption,2013.0,4.0
Europe,Faroe Islands,Imports,2013.0,4.0
Europe,Faroe Islands,Production,2013.0,0.0
Europe,Faroe Islands,Consumption,2014.0,4.0
Europe,Faroe Islands,Imports,2014.0,4.0
Europe,Faroe Islands,Production,2014.0,0.0
Europe,Faroe Islands,Consumption,2015.0,5.0
Europe,Faroe Islands,Imports,2015.0,5.0
Europe,Faroe Islands,Production,2015.0,0.0
Europe,Faroe Islands,Consumption,2016.0,5.0
Europe,Faroe Islands,Imports,2016.0,4.0
Europe,Faroe Islands,Production,2016.0,0.0
Europe,Faroe Islands,Consumption,2017.0,5.0
Europe,Faroe Islands,Imports,2017.0,5.0
Europe,Faroe Islands,Production,2017.0,0.0
Europe,Faroe Islands,Consumption,2018.0,5.0
Europe,Faroe Islands,Imports,2018.0,5.0
Europe,Faroe Islands,Production,2018.0,0.0
Europe,Faroe Islands,Consumption,2019.0,5.0
Europe,Faroe Islands,Imports,2019.0,5.0
Europe,Faroe Islands,Production,2019.0,0.0
Europe,Faroe Islands,Consumption,2020.0,5.0
Europe,Faroe Islands,Imports,2020.0,5.0
Europe,Faroe Islands,Production,2020.0,0.0
Europe,Faroe Islands,Consumption,2021.0,5.0
Europe,Faroe Islands,Imports,2021.0,5.0
Europe,Faroe Islands,Production,2021.0,0.0
Europe,Faroe Islands,Consumption,2022.0,5.0
Europe,Faroe Islands,Imports,2022.0,5.0
Europe,Faroe Islands,Production,2022.0,0.0
Oceania,Fiji,Consumption,1995.0,5.0
Oceania,Fiji,Imports,1995.0,5.0
Oceania,Fiji,Production,1995.0,0.0
Oceania,Fiji,Consumption,1996.0,8.0
Oceania,Fiji,Imports,1996.0,8.0
Oceania,Fiji,Production,1996.0,0.0
Oceania,Fiji,Consumption,1997.0,8.0
Oceania,Fiji,Imports,1997.0,8.0
Oceania,Fiji,Production,1997.0,0.0
Oceania,Fiji,Consumption,1998.0,9.0
Oceania,Fiji,Imports,1998.0,9.0
Oceania,Fiji,Production,1998.0,0.0
Oceania,Fiji,Consumption,1999.0,10.0
Oceania,Fiji,Imports,1999.0,10.0
Oceania,Fiji,Production,1999.0,0.0
Oceania,Fiji,Consumption,2000.0,3.0
Oceania,Fiji,Imports,2000.0,3.0
Oceania,Fiji,Production,2000.0,0.0
Oceania,Fiji,Consumption,2001.0,6.0
Oceania,Fiji,Imports,2001.0,6.0
Oceania,Fiji,Production,2001.0,0.0
Oceania,Fiji,Consumption,2002.0,8.0
Oceania,Fiji,Imports,2002.0,8.0
Oceania,Fiji,Production,2002.0,0.0
Oceania,Fiji,Consumption,2003.0,9.0
Oceania,Fiji,Imports,2003.0,9.0
Oceania,Fiji,Production,2003.0,0.0
Oceania,Fiji,Consumption,2004.0,11.0
Oceania,Fiji,Imports,2004.0,11.0
Oceania,Fiji,Production,2004.0,0.0
Oceania,Fiji,Consumption,2005.0,11.0
Oceania,Fiji,Imports,2005.0,12.0
Oceania,Fiji,Production,2005.0,0.0
Oceania,Fiji,Consumption,2006.0,14.0
Oceania,Fiji,Imports,2006.0,14.0
Oceania,Fiji,Production,2006.0,0.0
Oceania,Fiji,Consumption,2007.0,12.0
Oceania,Fiji,Imports,2007.0,13.0
Oceania,Fiji,Production,2007.0,0.0
Oceania,Fiji,Consumption,2008.0,33.0
Oceania,Fiji,Imports,2008.0,33.0
Oceania,Fiji,Production,2008.0,0.0
Oceania,Fiji,Consumption,2009.0,13.0
Oceania,Fiji,Imports,2009.0,13.0
Oceania,Fiji,Production,2009.0,0.0
Oceania,Fiji,Consumption,2010.0,9.0
Oceania,Fiji,Imports,2010.0,10.0
Oceania,Fiji,Production,2010.0,0.0
Oceania,Fiji,Consumption,2011.0,9.0
Oceania,Fiji,Imports,2011.0,9.0
Oceania,Fiji,Production,2011.0,0.0
Oceania,Fiji,Consumption,2012.0,10.0
Oceania,Fiji,Imports,2012.0,11.0
Oceania,Fiji,Production,2012.0,0.0
Oceania,Fiji,Consumption,2013.0,10.0
Oceania,Fiji,Imports,2013.0,10.0
Oceania,Fiji,Production,2013.0,0.0
Oceania,Fiji,Consumption,2014.0,11.0
Oceania,Fiji,Imports,2014.0,12.0
Oceania,Fiji,Production,2014.0,0.0
Oceania,Fiji,Consumption,2015.0,13.0
Oceania,Fiji,Imports,2015.0,15.0
Oceania,Fiji,Production,2015.0,0.0
Oceania,Fiji,Consumption,2016.0,14.0
Oceania,Fiji,Imports,2016.0,13.0
Oceania,Fiji,Production,2016.0,0.0
Oceania,Fiji,Consumption,2017.0,14.0
Oceania,Fiji,Imports,2017.0,14.0
Oceania,Fiji,Production,2017.0,0.0
Oceania,Fiji,Consumption,2018.0,14.0
Oceania,Fiji,Imports,2018.0,15.0
Oceania,Fiji,Production,2018.0,0.0
Oceania,Fiji,Consumption,2019.0,14.0
Oceania,Fiji,Imports,2019.0,13.0
Oceania,Fiji,Production,2019.0,0.0
Oceania,Fiji,Consumption,2020.0,13.0
Oceania,Fiji,Imports,2020.0,7.0
Oceania,Fiji,Production,2020.0,0.0
Oceania,Fiji,Consumption,2021.0,13.0
Oceania,Fiji,Imports,2021.0,11.0
Oceania,Fiji,Production,2021.0,0.0
Oceania,Fiji,Consumption,2022.0,13.0
Oceania,Fiji,Imports,2022.0,23.0
Oceania,Fiji,Production,2022.0,0.0
Europe,Finland,Consumption,1995.0,281.0
Europe,Finland,Exports,1995.0,2.0
Europe,Finland,Imports,1995.0,267.0
Europe,Finland,Production,1995.0,0.0
Europe,Finland,Consumption,1996.0,267.0
Europe,Finland,Exports,1996.0,2.0
Europe,Finland,Imports,1996.0,264.0
Europe,Finland,Production,1996.0,0.0
Europe,Finland,Consumption,1997.0,259.0
Europe,Finland,Exports,1997.0,1.0
Europe,Finland,Imports,1997.0,268.0
Europe,Finland,Production,1997.0,0.0
Europe,Finland,Consumption,1998.0,312.0
Europe,Finland,Exports,1998.0,2.0
Europe,Finland,Imports,1998.0,308.0
Europe,Finland,Production,1998.0,0.0
Europe,Finland,Consumption,1999.0,335.0
Europe,Finland,Exports,1999.0,1.0
Europe,Finland,Imports,1999.0,327.0
Europe,Finland,Production,1999.0,0.0
Europe,Finland,Consumption,2000.0,352.0
Europe,Finland,Exports,2000.0,1.0
Europe,Finland,Imports,2000.0,352.0
Europe,Finland,Production,2000.0,0.0
Europe,Finland,Consumption,2001.0,382.0
Europe,Finland,Exports,2001.0,3.0
Europe,Finland,Imports,2001.0,382.0
Europe,Finland,Production,2001.0,0.0
Europe,Finland,Consumption,2002.0,416.0
Europe,Finland,Exports,2002.0,2.0
Europe,Finland,Imports,2002.0,417.0
Europe,Finland,Production,2002.0,0.0
Europe,Finland,Consumption,2003.0,453.0
Europe,Finland,Exports,2003.0,3.0
Europe,Finland,Imports,2003.0,476.0
Europe,Finland,Production,2003.0,0.0
Europe,Finland,Consumption,2004.0,473.0
Europe,Finland,Exports,2004.0,8.0
Europe,Finland,Imports,2004.0,477.0
Europe,Finland,Production,2004.0,0.0
Europe,Finland,Consumption,2005.0,494.0
Europe,Finland,Exports,2005.0,9.0
Europe,Finland,Imports,2005.0,493.0
Europe,Finland,Production,2005.0,0.0
Europe,Finland,Consumption,2006.0,524.0
Europe,Finland,Exports,2006.0,11.0
Europe,Finland,Imports,2006.0,523.0
Europe,Finland,Production,2006.0,0.0
Europe,Finland,Consumption,2007.0,559.0
Europe,Finland,Exports,2007.0,19.0
Europe,Finland,Imports,2007.0,568.0
Europe,Finland,Production,2007.0,0.0
Europe,Finland,Consumption,2008.0,572.0
Europe,Finland,Exports,2008.0,19.0
Europe,Finland,Imports,2008.0,570.0
Europe,Finland,Production,2008.0,0.0
Europe,Finland,Consumption,2009.0,597.0
Europe,Finland,Exports,2009.0,27.0
Europe,Finland,Imports,2009.0,573.0
Europe,Finland,Production,2009.0,0.0
Europe,Finland,Consumption,2010.0,578.0
Europe,Finland,Exports,2010.0,28.0
Europe,Finland,Imports,2010.0,579.0
Europe,Finland,Production,2010.0,0.0
Europe,Finland,Consumption,2011.0,591.0
Europe,Finland,Exports,2011.0,12.0
Europe,Finland,Imports,2011.0,594.0
Europe,Finland,Production,2011.0,0.0
Europe,Finland,Consumption,2012.0,588.0
Europe,Finland,Exports,2012.0,8.0
Europe,Finland,Imports,2012.0,603.0
Europe,Finland,Production,2012.0,0.0
Europe,Finland,Consumption,2013.0,593.0
Europe,Finland,Exports,2013.0,11.0
Europe,Finland,Imports,2013.0,638.0
Europe,Finland,Production,2013.0,0.0
Europe,Finland,Consumption,2014.0,586.0
Europe,Finland,Exports,2014.0,76.0
Europe,Finland,Imports,2014.0,770.0
Europe,Finland,Production,2014.0,0.0
Europe,Finland,Consumption,2015.0,576.0
Europe,Finland,Exports,2015.0,95.0
Europe,Finland,Imports,2015.0,761.0
Europe,Finland,Production,2015.0,0.0
Europe,Finland,Consumption,2016.0,565.0
Europe,Finland,Exports,2016.0,94.0
Europe,Finland,Imports,2016.0,763.0
Europe,Finland,Production,2016.0,0.0
Europe,Finland,Consumption,2017.0,560.0
Europe,Finland,Exports,2017.0,90.0
Europe,Finland,Imports,2017.0,743.0
Europe,Finland,Production,2017.0,0.0
Europe,Finland,Consumption,2018.0,569.0
Europe,Finland,Exports,2018.0,95.0
Europe,Finland,Imports,2018.0,784.0
Europe,Finland,Production,2018.0,0.0
Europe,Finland,Consumption,2019.0,565.0
Europe,Finland,Exports,2019.0,103.0
Europe,Finland,Imports,2019.0,747.0
Europe,Finland,Production,2019.0,0.0
Europe,Finland,Consumption,2020.0,232.0
Europe,Finland,Exports,2020.0,95.0
Europe,Finland,Imports,2020.0,801.0
Europe,Finland,Production,2020.0,0.0
Europe,Finland,Consumption,2021.0,232.0
Europe,Finland,Exports,2021.0,76.0
Europe,Finland,Imports,2021.0,713.0
Europe,Finland,Production,2021.0,0.0
Europe,Finland,Consumption,2022.0,232.0
Europe,Finland,Exports,2022.0,80.0
Europe,Finland,Imports,2022.0,705.0
Europe,Finland,Production,2022.0,0.0
Europe,France,Consumption,1995.0,36515.0
Europe,France,Exports,1995.0,11478.0
Europe,France,Imports,1995.0,6127.0
Europe,France,Production,1995.0,54354.0
Europe,France,Consumption,1996.0,34795.0
Europe,France,Exports,1996.0,12990.0
Europe,France,Imports,1996.0,5306.0
Europe,France,Production,1996.0,57047.0
Europe,France,Consumption,1997.0,35500.0
Europe,France,Exports,1997.0,15737.0
Europe,France,Imports,1997.0,5826.0
Europe,France,Production,1997.0,53561.0
Europe,France,Consumption,1998.0,36330.0
Europe,France,Exports,1998.0,16485.0
Europe,France,Imports,1998.0,5824.0
Europe,France,Production,1998.0,52671.0
Europe,France,Consumption,1999.0,35400.0
Europe,France,Exports,1999.0,16105.0
Europe,France,Imports,1999.0,5748.0
Europe,France,Production,1999.0,60535.0
Europe,France,Consumption,2000.0,34500.0
Europe,France,Exports,2000.0,15039.0
Europe,France,Imports,2000.0,5502.0
Europe,France,Production,2000.0,57541.0
Europe,France,Consumption,2001.0,33919.0
Europe,France,Exports,2001.0,15126.0
Europe,France,Imports,2001.0,5136.0
Europe,France,Production,2001.0,53389.0
Europe,France,Consumption,2002.0,34820.0
Europe,France,Exports,2002.0,15541.0
Europe,France,Imports,2002.0,4588.0
Europe,France,Production,2002.0,50353.0
Europe,France,Consumption,2003.0,34081.0
Europe,France,Exports,2003.0,15148.0
Europe,France,Imports,2003.0,4799.0
Europe,France,Production,2003.0,46360.0
Europe,France,Consumption,2004.0,33218.0
Europe,France,Exports,2004.0,14210.0
Europe,France,Imports,2004.0,5514.0
Europe,France,Production,2004.0,57386.0
Europe,France,Consumption,2005.0,33530.0
Europe,France,Exports,2005.0,13834.0
Europe,France,Imports,2005.0,5495.0
Europe,France,Production,2005.0,52105.0
Europe,France,Consumption,2006.0,33003.0
Europe,France,Exports,2006.0,14861.0
Europe,France,Imports,2006.0,5321.0
Europe,France,Production,2006.0,52127.0
Europe,France,Consumption,2007.0,32168.0
Europe,France,Exports,2007.0,14506.0
Europe,France,Imports,2007.0,5755.0
Europe,France,Production,2007.0,45672.0
Europe,France,Consumption,2008.0,30800.0
Europe,France,Exports,2008.0,12798.0
Europe,France,Imports,2008.0,5732.0
Europe,France,Production,2008.0,42654.0
Europe,France,Consumption,2009.0,30214.0
Europe,France,Exports,2009.0,12969.0
Europe,France,Imports,2009.0,5829.0
Europe,France,Production,2009.0,46269.0
Europe,France,Consumption,2010.0,29272.0
Europe,France,Exports,2010.0,13888.0
Europe,France,Imports,2010.0,6465.0
Europe,France,Production,2010.0,44381.0
Europe,France,Consumption,2011.0,28307.0
Europe,France,Exports,2011.0,14722.0
Europe,France,Imports,2011.0,6543.0
Europe,France,Production,2011.0,50757.0
Europe,France,Consumption,2012.0,28022.0
Europe,France,Exports,2012.0,15006.0
Europe,France,Imports,2012.0,5433.0
Europe,France,Production,2012.0,41548.0
Europe,France,Consumption,2013.0,27770.0
Europe,France,Exports,2013.0,14532.0
Europe,France,Imports,2013.0,5982.0
Europe,France,Production,2013.0,42134.0
Europe,France,Consumption,2014.0,27545.0
Europe,France,Exports,2014.0,14307.0
Europe,France,Imports,2014.0,6945.0
Europe,France,Production,2014.0,46534.0
Europe,France,Consumption,2015.0,26452.0
Europe,France,Exports,2015.0,13982.0
Europe,France,Imports,2015.0,7620.0
Europe,France,Production,2015.0,47775.0
Europe,France,Consumption,2016.0,28290.0
Europe,France,Exports,2016.0,14539.0
Europe,France,Imports,2016.0,7638.0
Europe,France,Production,2016.0,45367.0
Europe,France,Consumption,2017.0,28634.0
Europe,France,Exports,2017.0,14821.0
Europe,France,Imports,2017.0,7315.0
Europe,France,Production,2017.0,36605.0
Europe,France,Consumption,2018.0,26028.0
Europe,France,Exports,2018.0,14188.0
Europe,France,Imports,2018.0,7002.0
Europe,France,Production,2018.0,49186.0
Europe,France,Consumption,2019.0,24714.0
Europe,France,Exports,2019.0,13517.0
Europe,France,Imports,2019.0,6646.0
Europe,France,Production,2019.0,42193.0
Europe,France,Consumption,2020.0,23202.0
Europe,France,Exports,2020.0,14375.0
Europe,France,Imports,2020.0,6089.0
Europe,France,Production,2020.0,46673.0
Europe,France,Consumption,2021.0,24870.0
Europe,France,Exports,2021.0,14252.0
Europe,France,Imports,2021.0,6151.0
Europe,France,Production,2021.0,37643.0
Europe,France,Consumption,2022.0,25028.0
Europe,France,Exports,2022.0,13441.0
Europe,France,Imports,2022.0,6238.0
Europe,France,Production,2022.0,45998.0
America,French Guiana,Consumption,1995.0,24.0
America,French Guiana,Imports,1995.0,27.0
America,French Guiana,Production,1995.0,0.0
America,French Guiana,Consumption,1996.0,24.0
America,French Guiana,Imports,1996.0,27.0
America,French Guiana,Production,1996.0,0.0
America,French Guiana,Consumption,1997.0,24.0
America,French Guiana,Imports,1997.0,27.0
America,French Guiana,Production,1997.0,0.0
America,French Guiana,Consumption,1998.0,24.0
America,French Guiana,Imports,1998.0,27.0
America,French Guiana,Production,1998.0,0.0
America,French Guiana,Consumption,1999.0,24.0
America,French Guiana,Imports,1999.0,27.0
America,French Guiana,Production,1999.0,0.0
America,French Guiana,Consumption,2000.0,24.0
America,French Guiana,Production,2000.0,0.0
America,French Guiana,Consumption,2001.0,24.0
America,French Guiana,Production,2001.0,0.0
America,French Guiana,Consumption,2002.0,24.0
America,French Guiana,Production,2002.0,0.0
America,French Guiana,Consumption,2003.0,24.0
America,French Guiana,Production,2003.0,0.0
America,French Guiana,Consumption,2004.0,24.0
America,French Guiana,Production,2004.0,0.0
America,French Guiana,Consumption,2005.0,0.0
America,French Guiana,Imports,2005.0,0.0
America,French Guiana,Production,2005.0,0.0
America,French Guiana,Consumption,2006.0,0.0
America,French Guiana,Imports,2006.0,0.0
America,French Guiana,Production,2006.0,0.0
America,French Guiana,Consumption,2007.0,0.0
America,French Guiana,Imports,2007.0,0.0
America,French Guiana,Production,2007.0,0.0
America,French Guiana,Consumption,2008.0,0.0
America,French Guiana,Imports,2008.0,0.0
America,French Guiana,Production,2008.0,0.0
America,French Guiana,Consumption,2009.0,0.0
America,French Guiana,Imports,2009.0,0.0
America,French Guiana,Production,2009.0,0.0
America,French Guiana,Consumption,2010.0,0.0
America,French Guiana,Imports,2010.0,0.0
America,French Guiana,Production,2010.0,0.0
America,French Guiana,Consumption,2011.0,1.0
America,French Guiana,Imports,2011.0,2.0
America,French Guiana,Production,2011.0,0.0
America,French Guiana,Consumption,2012.0,1.0
America,French Guiana,Imports,2012.0,1.0
America,French Guiana,Production,2012.0,0.0
America,French Guiana,Consumption,2013.0,1.0
America,French Guiana,Imports,2013.0,1.0
America,French Guiana,Production,2013.0,0.0
America,French Guiana,Consumption,2014.0,1.0
America,French Guiana,Imports,2014.0,1.0
America,French Guiana,Production,2014.0,0.0
America,French Guiana,Consumption,2015.0,1.0
America,French Guiana,Imports,2015.0,1.0
America,French Guiana,Production,2015.0,0.0
America,French Guiana,Consumption,2016.0,1.0
America,French Guiana,Imports,2016.0,1.0
America,French Guiana,Production,2016.0,0.0
